Unnamed: 0,power_chiller,Energy_2,flow_chiller,Energy_1,t_out,t_chiller,Energy_3,Equip,light,temperature:drybulb,occ,Energy_4,energy_total
1791,427247.9,1971296.6,168.07915,189090.16,30.4,12.0,215258.05,0.9312485,0.70453554,23.999521,0.9654407,127657.375,2503302.185
1792,428691.2,1976989.6,168.07915,189669.4,30.5,12.0,216537.84,0.9312485,0.70453554,23.999527,0.9654407,128110.086,2511306.926
1793,430593.2,1985508.8,168.07915,190523.86,30.6,12.0,218157.44,0.9312485,0.70453554,23.99953,0.9654407,128570.87,2522760.97
1794,431187.0,1988855.1,168.07915,190856.42,30.6,12.0,219269.11,0.9312485,0.70453554,23.999529,0.9654407,128594.84,2527575.4699999997
1795,431536.47,1992404.1,168.07915,191211.47,30.6,12.0,220463.67,0.9312485,0.70453554,23.999527,0.9654407,128594.42,2532673.66
1796,431894.3,1996176.6,168.07915,191586.64,30.6,12.0,221735.84,0.9312485,0.70453554,23.999525,0.9654407,128585.125,2538084.205
1797,431960.94,1998076.9,168.07915,191794.7,30.6,12.0,222858.64,0.9312485,0.70453554,23.999523,0.9654407,128559.195,2541289.435
1798,431805.25,1998710.1,168.07915,191943.33,30.6,12.0,223937.92,0.9312485,0.70453554,23.999523,0.9654407,128522.086,2543113.436
1799,431574.9,1999070.2,168.07915,192059.56,30.6,12.0,224976.48,0.9312485,0.70453554,23.999523,0.9654407,128477.914,2544584.1539999996
1800,415700.22,1909752.2,168.07915,182855.69,30.683332,12.0,215008.67,0.82777643,0.62625384,23.99927,0.5081267,113481.17,2421097.73
1801,414866.16,1913797.6,168.07915,183417.16,30.766666,12.0,216935.69,0.82777643,0.62625384,23.999296,0.5081267,112962.58,2427113.0300000003
1802,415578.4,1914536.9,168.07915,183543.86,30.85,12.0,217965.56,0.82777643,0.62625384,23.999395,0.5081267,112312.71,2428359.03
1803,415059.44,1907718.0,168.07915,183017.67,30.933332,12.0,217812.12,0.82777643,0.62625384,23.999493,0.5081267,111819.195,2420366.985
1804,414555.7,1901999.8,168.07915,182563.45,31.016666,12.0,217725.92,0.82777643,0.62625384,23.999567,0.5081267,111612.336,2413901.506
1805,414920.2,1901523.6,168.07915,182578.8,31.1,12.0,218215.39,0.82777643,0.62625384,23.99962,0.5081267,111647.18,2413964.97
1806,428791.94,1980176.1,168.07915,190779.52,31.1,12.0,228245.88,0.9312485,0.70453554,23.999918,0.9654407,124932.01,2524133.51
1807,429346.75,1976635.8,168.07915,190479.47,31.1,12.0,227511.05,0.9312485,0.70453554,23.999912,0.9654407,125875.88,2520502.1999999997
1808,429204.75,1980500.8,168.07915,190870.66,31.1,12.0,227909.61,0.9312485,0.70453554,23.999823,0.9654407,127121.875,2526402.945
1809,430202.84,1990743.0,168.07915,191814.28,31.1,12.0,229290.88,0.9312485,0.70453554,23.999733,0.9654407,128147.914,2539996.0739999996
1810,431047.06,1999436.8,168.07915,192634.11,31.1,12.0,230400.88,0.9312485,0.70453554,23.999664,0.9654407,128734.48,2551206.27
1811,430948.34,2002881.1,168.07915,192973.52,31.1,12.0,230791.36,0.9312485,0.70453554,23.999619,0.9654407,128955.92,2555601.9
1812,433344.75,2013838.1,168.07915,194062.75,31.1,12.0,231920.3,0.9312485,0.70453554,23.999615,0.9654407,130162.16,2569983.31
1813,436317.53,2024536.1,168.07915,195089.86,31.1,12.0,233010.86,0.9312485,0.70453554,23.999624,0.9654407,131345.03,2583981.8499999996
1814,439664.66,2036966.2,168.07915,196276.45,31.1,12.0,234276.81,0.9312485,0.70453554,23.999636,0.9654407,132577.48,2600096.94
1815,443247.6,2050409.2,168.07915,197549.47,31.1,12.0,235611.55,0.9312485,0.70453554,23.999647,0.9654407,133892.42,2617462.6399999997
1816,446982.6,2064480.5,168.07915,198868.45,31.1,12.0,236987.42,0.9312485,0.70453554,23.999657,0.9654407,135296.0,2635632.37
1817,450851.06,2079095.0,168.07915,200233.28,31.1,12.0,238421.7,0.9312485,0.70453554,23.999668,0.9654407,136798.72,2654548.7
1818,453242.66,2089655.0,168.07915,201179.4,31.016666,12.0,239456.56,0.9312485,0.70453554,23.999662,0.9654407,137631.5,2667922.46
1819,455351.47,2100641.0,168.07915,202167.25,30.933332,12.0,240555.28,0.9312485,0.70453554,23.999655,0.9654407,138466.33,2681829.86
1820,457384.12,2111414.5,168.07915,203136.92,30.85,12.0,241659.77,0.9312485,0.70453554,23.999651,0.9654407,139295.77,2695506.96
1821,459106.22,2120370.5,168.07915,203937.1,30.766666,12.0,242601.83,0.9312485,0.70453554,23.999653,0.9654407,140150.44,2707059.87
1822,460088.7,2124751.2,168.07915,204633.06,30.683332,12.0,243123.47,0.9312485,0.70453554,23.999659,0.9654407,141107.34,2713615.0700000003
1823,460618.8,2127214.5,168.07915,204880.34,30.6,12.0,243407.67,0.9312485,0.70453554,23.99967,0.9654407,142237.47,2717739.98
1824,461181.12,2130146.2,168.07915,205001.62,30.6,12.0,243776.11,0.9312485,0.70453554,24.002846,0.9654407,142510.92,2721434.85
1825,461740.2,2132922.0,168.07915,205141.17,30.6,12.0,244117.95,0.9312485,0.70453554,24.008566,0.9654407,142735.98,2724917.1
1826,462180.03,2135225.8,168.07915,205212.84,30.6,12.0,244168.36,0.9312485,0.70453554,24.01485,0.9654407,142918.22,2727525.2199999997
1827,462521.66,2137313.2,168.07915,205234.34,30.6,12.0,243947.31,0.9312485,0.70453554,24.020615,0.9654407,143054.75,2729549.6
1828,462417.22,2136658.5,168.07915,205235.47,30.6,12.0,243350.45,0.9312485,0.70453554,24.025787,0.9654407,143156.1,2728400.5200000005
1829,462182.47,2135817.5,168.07915,205155.98,30.6,12.0,242521.97,0.9312485,0.70453554,24.030632,0.9654407,143234.78,2726730.23
1830,403442.72,1812981.9,168.07915,173130.69,30.5,12.0,206177.55,0.51736027,0.39140865,24.001833,0.30487603,92802.98,2285093.1199999996
1831,391237.0,1786922.5,168.07915,170845.02,30.4,12.0,203829.12,0.51736027,0.39140865,23.999287,0.30487603,89258.22,2250854.8600000003
1832,385260.22,1757521.1,168.07915,168271.84,30.3,12.0,200412.27,0.51736027,0.39140865,23.99918,0.30487603,88380.8,2214586.01
1833,377090.8,1713641.0,168.07915,164352.56,30.2,12.0,194735.69,0.51736027,0.39140865,23.999287,0.30487603,86680.22,2159409.47
1834,368617.12,1669129.1,168.07915,160276.7,30.1,12.0,189103.84,0.51736027,0.39140865,23.999392,0.30487603,85322.664,2103832.304
1835,361332.6,1631908.4,168.07915,156799.9,30.0,12.0,184570.89,0.51736027,0.39140865,23.999472,0.30487603,84184.71,2057463.9
1836,337020.5,1478634.8,168.07915,141711.1,29.9,12.0,167966.47,0.41388822,0.2348452,23.88289,0.10162534,75363.42,1863675.79
1837,329441.97,1450529.6,168.07915,139066.11,29.8,12.0,164814.23,0.41388822,0.2348452,23.762495,0.10162534,74349.69,1828759.63
1838,324071.6,1421303.6,168.07915,136313.9,29.7,12.0,161389.25,0.41388822,0.2348452,23.701822,0.10162534,73339.12,1792345.87
1839,319153.72,1394705.4,168.07915,133855.61,29.6,12.0,158059.95,0.41388822,0.2348452,23.687063,0.10162534,72478.34,1759099.2999999998
1840,314385.97,1368479.8,168.07915,131402.48,29.5,12.0,154799.98,0.41388822,0.2348452,23.68627,0.10162534,71751.66,1726433.92
1841,307953.03,1329181.1,168.07915,127605.766,29.4,12.0,150317.83,0.41388822,0.2348452,23.68306,0.10162534,71096.63,1678201.3260000004
1842,306660.84,1320846.2,168.07915,126906.164,29.316668,12.0,149005.52,0.41388822,0.2348452,23.677444,0.10162534,71790.984,1668548.868
1843,306919.44,1317075.4,168.07915,126623.78,29.233334,12.0,148209.0,0.41388822,0.2348452,23.672478,0.10162534,72507.35,1664415.53
1844,307632.84,1315377.8,168.07915,126544.48,29.15,12.0,147651.66,0.41388822,0.2348452,23.669191,0.10162534,73249.25,1662823.19
1845,308618.0,1315297.2,168.07915,126615.29,29.066668,12.0,147304.89,0.41388822,0.2348452,23.667038,0.10162534,74013.97,1663231.3499999999
1846,309845.1,1316779.0,168.07915,126829.62,28.983334,12.0,147167.69,0.41388822,0.2348452,23.6653,0.10162534,74795.33,1665571.6400000001
1847,311288.78,1319655.8,168.07915,127172.7,28.9,12.0,147211.2,0.41388822,0.2348452,23.66367,0.10162534,75587.44,1669627.14
1848,306321.56,1280211.2,168.07915,123233.99,28.9,12.0,142926.03,0.41388822,0.15656346,23.58297,0.10162534,75557.516,1621928.736
1849,305537.44,1279276.5,168.07915,123091.81,28.9,12.0,142649.81,0.41388822,0.15656346,23.5051,0.10162534,75389.31,1620407.4300000002
1850,305318.7,1278301.6,168.07915,122955.766,28.9,12.0,142362.6,0.41388822,0.15656346,23.468866,0.10162534,75229.71,1618849.6760000002
1851,305052.88,1276722.2,168.07915,122796.13,28.9,12.0,142001.19,0.41388822,0.15656346,23.461313,0.10162534,75148.76,1616668.28
1852,304726.4,1274682.9,168.07915,122628.74,28.9,12.0,141608.06,0.41388822,0.15656346,23.460806,0.10162534,75122.266,1614041.966
1853,304389.66,1272563.1,168.07915,122450.79,28.9,12.0,141270.66,0.41388822,0.15656346,23.457748,0.10162534,75110.44,1611394.99
1854,304658.25,1273195.4,168.07915,122543.09,28.9,12.0,141219.67,0.41388822,0.15656346,23.452469,0.10162534,75367.01,1612325.17
1855,304996.38,1273387.8,168.07915,122584.336,28.9,12.0,141128.3,0.41388822,0.15656346,23.44722,0.10162534,75622.55,1612722.986
1856,305450.1,1274372.2,168.07915,122701.65,28.9,12.0,141118.22,0.41388822,0.15656346,23.442877,0.10162534,75881.69,1614073.7599999998
1857,305936.03,1275463.9,168.07915,122828.31,28.9,12.0,141118.39,0.41388822,0.15656346,23.439178,0.10162534,76145.75,1615556.35
1858,306435.16,1276623.6,168.07915,122961.23,28.9,12.0,141125.64,0.41388822,0.15656346,23.435707,0.10162534,76413.73,1617124.2000000002
1859,306947.78,1277866.4,168.07915,123101.51,28.9,12.0,141143.53,0.41388822,0.15656346,23.432278,0.10162534,76684.31,1618795.75
1860,287297.28,1157529.6,168.07915,112688.53,28.9,12.0,124983.91,0.41388822,0.07828173,24.075642,0.05081267,0.0,1395202.04
1861,293985.8,1291074.1,168.07915,124187.4,28.9,12.0,142856.52,0.41388822,0.07828173,24.451788,0.05081267,0.0,1558118.02
1862,303374.03,1249840.1,168.07915,120526.36,28.9,12.0,137717.25,0.41388822,0.07828173,23.848791,0.05081267,77819.336,1585903.046
1863,308439.62,1292497.4,168.07915,124302.11,28.9,12.0,142672.6,0.41388822,0.07828173,23.368385,0.05081267,76705.16,1636177.27
1864,310349.22,1298904.5,168.07915,124937.336,28.9,12.0,143282.28,0.41388822,0.07828173,23.203148,0.05081267,76459.625,1643583.741
1865,311759.22,1307844.2,168.07915,125825.28,28.9,12.0,144101.9,0.41388822,0.07828173,23.207582,0.05081267,76247.05,1654018.43
1866,45114.547,0.0,168.07915,0.0,28.9,12.0,0.0,0.41388822,0.039140865,23.17577,0.05081267,76221.74,76221.74
1867,294484.3,1219616.9,168.07915,119174.9,28.9,12.0,128480.02,0.41388822,0.039140865,23.15932,0.05081267,76652.42,1543924.2399999998
1868,308423.38,1376801.6,168.07915,132320.56,28.9,12.0,152013.25,0.41388822,0.039140865,23.832817,0.05081267,0.0,1661135.4100000001
1869,317028.78,1332704.5,168.07915,128239.28,28.9,12.0,146408.89,0.41388822,0.039140865,24.454626,0.05081267,130948.234,1738300.9039999999
1870,316999.66,1336428.5,168.07915,128466.01,28.9,12.0,146861.83,0.41388822,0.039140865,23.81226,0.05081267,79178.38,1690934.7200000002
1871,316632.8,1335089.1,168.07915,128471.4,28.9,12.0,146445.6,0.41388822,0.039140865,23.58715,0.05081267,78657.984,1688664.084
1872,317615.56,1328918.1,168.07915,127904.26,28.9,12.0,145697.33,0.41388822,0.039140865,23.374575,0.0,78342.7,1680862.3900000001
1873,45970.96,0.0,168.07915,0.0,28.9,12.0,0.0,0.41388822,0.039140865,23.263306,0.0,77731.29,77731.29
1874,298083.3,1217088.0,168.07915,118571.05,28.9,12.0,130657.98,0.41388822,0.039140865,23.20595,0.0,77693.78,1544010.81
1875,310198.72,1383098.1,168.07915,131312.42,28.9,12.0,156236.66,0.41388822,0.039140865,23.811213,0.0,0.0,1670647.18
1876,318034.0,1338867.2,168.07915,128881.0,28.9,12.0,146276.27,0.41388822,0.039140865,24.41915,0.0,130888.45,1744912.92
1877,319089.56,1351270.8,168.07915,129912.36,28.9,12.0,147517.7,0.41388822,0.039140865,23.78319,0.0,79358.24,1708059.1
1878,316179.5,1332147.5,168.07915,128221.36,28.9,12.0,145426.48,0.41388822,0.039140865,23.554495,0.0,78538.76,1684334.1
1879,317564.97,1329417.8,168.07915,127999.08,28.9,12.0,145037.86,0.41388822,0.039140865,23.34661,0.0,78216.65,1680671.3900000001
1880,45935.21,0.0,168.07915,0.0,28.9,12.0,0.0,0.41388822,0.039140865,23.239935,0.0,77645.94,77645.94
1881,298287.1,1218518.9,168.07915,118762.37,28.9,12.0,130627.81,0.41388822,0.039140865,23.184574,0.0,77614.48,1545523.56
1882,309285.84,1377741.8,168.07915,130735.5,28.9,12.0,153561.44,0.41388822,0.039140865,23.791254,0.0,0.0,1662038.74
1883,317426.25,1335643.0,168.07915,128600.234,28.9,12.0,145413.83,0.41388822,0.039140865,24.399378,0.0,130656.1,1740313.164
1884,318149.25,1346175.1,168.07915,129462.414,28.8,12.0,146645.64,0.41388822,0.039140865,23.76372,0.0,79221.61,1701504.7640000002
1885,314676.06,1324027.6,168.07915,127470.62,28.7,12.0,144112.78,0.41388822,0.039140865,23.535606,0.0,78324.63,1673935.6300000004
1886,315634.0,1318730.1,168.07915,127000.3,28.6,12.0,143483.19,0.41388822,0.039140865,23.328178,0.0,77920.33,1667133.9200000002
1887,45726.207,0.0,168.07915,0.0,28.5,12.0,0.0,0.41388822,0.039140865,23.221457,0.0,77267.51,77267.51
1888,296859.8,1212970.9,168.07915,118240.05,28.4,12.0,129985.65,0.41388822,0.039140865,23.166075,0.0,77147.2,1538343.7999999998
1889,305722.8,1355601.5,168.07915,128645.52,28.3,12.0,149148.38,0.41388822,0.039140865,23.772017,0.0,0.0,1633395.4
1890,313472.66,1315400.2,168.07915,126690.25,28.3,12.0,142804.23,0.41388822,0.039140865,24.38137,0.0,128822.9,1713717.5799999998
1891,314729.38,1328263.0,168.07915,127774.72,28.3,12.0,144451.17,0.41388822,0.039140865,23.745092,0.0,78733.06,1679221.95
1892,311782.97,1308805.2,168.07915,126030.375,28.3,12.0,141951.86,0.41388822,0.039140865,23.517406,0.0,77919.06,1654706.495
1893,313179.8,1305948.1,168.07915,125789.12,28.3,12.0,141558.73,0.41388822,0.039140865,23.310469,0.0,77600.164,1650896.1140000003
1894,45600.5,0.0,168.07915,0.0,28.3,12.0,0.0,0.41388822,0.039140865,23.203924,0.0,77038.625,77038.625
1895,296389.4,1211314.1,168.07915,118095.76,28.3,12.0,129617.09,0.41388822,0.039140865,23.148783,0.0,77008.44,1536035.3900000001
1896,303126.8,1340352.6,168.07915,127240.37,28.216667,12.0,144916.86,0.41388822,0.039140865,23.753984,0.0,0.0,1612509.83
1897,309631.47,1298920.6,168.07915,125096.56,28.133333,12.0,140519.28,0.41388822,0.039140865,24.367151,0.0,125146.234,1689682.674
1898,309836.62,1306535.5,168.07915,125654.34,28.05,12.0,141879.05,0.41388822,0.039140865,23.727488,0.0,77460.625,1651529.5150000001
1899,305388.66,1280457.6,168.07915,123293.5,27.966667,12.0,138453.66,0.41388822,0.039140865,23.499014,0.0,76234.414,1618439.174
1900,308462.75,1293207.2,168.07915,124681.99,27.883333,12.0,139589.16,0.41388822,0.07828173,23.328842,0.0,75510.94,1632989.2899999998
1901,44240.293,0.0,168.07915,0.0,27.8,12.0,0.0,0.41388822,0.07828173,23.24099,0.0,74667.234,74667.234
1902,289284.44,1182739.8,168.07915,115264.67,27.8,12.0,126419.31,0.41388822,0.07828173,23.195482,0.0,74642.55,1499066.33
1903,301637.88,1330793.4,168.07915,128425.19,27.8,12.0,146026.78,0.41388822,0.07828173,23.82515,0.0,0.0,1605245.3699999999
1904,306369.84,1284964.4,168.07915,123865.34,27.8,12.0,138242.17,0.41388822,0.07828173,24.464891,0.0,128887.85,1675959.76
1905,306095.47,1289832.1,168.07915,124237.89,27.8,12.0,139076.03,0.41388822,0.07828173,23.821087,0.0,76405.42,1629551.44
1906,305274.9,1287509.6,168.07915,124102.89,27.8,12.0,138322.12,0.41388822,0.07828173,23.604944,0.10162534,75645.21,1625579.8199999998
1907,307964.84,1294518.1,168.07915,124791.734,27.8,12.0,138902.83,0.41388822,0.07828173,23.405302,0.10162534,75355.55,1633568.2140000002
1908,306604.22,1281508.0,168.07915,123645.625,27.8,12.0,138180.4,0.41388822,0.07828173,23.236416,0.10162534,75328.445,1618662.47
1909,307056.2,1287006.9,168.07915,123991.96,27.8,12.0,138392.03,0.41388822,0.07828173,23.152977,0.10162534,75024.86,1624415.75
1910,306523.34,1282702.5,168.07915,123635.16,27.8,12.0,137992.98,0.41388822,0.07828173,23.13185,0.10162534,74872.37,1619203.0099999998
1911,305196.1,1274039.4,168.07915,122834.336,27.8,12.0,136901.9,0.41388822,0.07828173,23.130754,0.10162534,74831.61,1608607.2459999998
1912,314734.75,1347954.0,168.07915,130409.26,27.8,12.0,144120.22,0.41388822,0.2348452,23.293587,0.20325068,74826.984,1697310.464
1913,314102.88,1334805.6,168.07915,129083.06,27.8,12.0,142808.0,0.41388822,0.2348452,23.446697,0.20325068,75163.086,1681859.746
1914,312967.16,1328345.6,168.07915,128346.8,27.883333,12.0,142323.34,0.41388822,0.2348452,23.514465,0.20325068,75516.35,1674532.0900000003
1915,312958.0,1329408.8,168.07915,128320.5,27.966667,12.0,142671.78,0.41388822,0.2348452,23.522573,0.20325068,75710.48,1676111.56
1916,313770.75,1335341.6,168.07915,128785.82,28.05,12.0,143510.83,0.41388822,0.2348452,23.51429,0.20325068,75784.4,1683422.6500000001
1917,316431.12,1354178.8,168.07915,130490.07,28.133333,12.0,145606.55,0.41388822,0.2348452,23.51026,0.20325068,75816.33,1706091.7500000002
1918,385635.16,1754148.1,168.07915,170361.33,28.216667,12.0,187096.44,0.9312485,0.70453554,24.038185,0.9654407,125820.27,2237426.14
1919,392675.56,1781439.1,168.07915,172580.72,28.3,12.0,189927.83,0.9312485,0.70453554,24.081268,0.9654407,129016.46,2272964.11
1920,396351.72,1812326.5,168.07915,175210.1,28.583334,12.0,193400.75,0.9312485,0.70453554,24.014593,0.9654407,119232.33,2300169.68
1921,403871.6,1861801.1,168.07915,179877.11,28.866667,12.0,199036.72,0.9312485,0.70453554,24.00242,0.9654407,121140.664,2361855.594
1922,410675.1,1901158.6,168.07915,183644.95,29.15,12.0,203642.39,0.9312485,0.70453554,24.000265,0.9654407,124997.06,2413443.0
1923,415349.38,1930846.2,168.07915,186423.6,29.433332,12.0,207305.4,0.9312485,0.70453554,23.999796,0.9654407,125555.77,2450130.9699999997
1924,418012.3,1950242.2,168.07915,188176.1,29.716667,12.0,210015.2,0.9312485,0.70453554,23.999657,0.9654407,125756.914,2474190.414
1925,419481.34,1964488.5,168.07915,189433.58,30.0,12.0,212274.03,0.9312485,0.70453554,23.999594,0.9654407,125665.15,2491861.26
1926,423131.28,1982604.2,168.07915,191028.27,30.0,12.0,214999.44,0.9312485,0.70453554,23.999588,0.9654407,126794.92,2515426.8299999996
1927,426281.0,1993077.0,168.07915,192164.34,30.0,12.0,216963.11,0.9312485,0.70453554,23.999596,0.9654407,127881.65,2530086.0999999996
1928,429123.53,2002028.1,168.07915,193123.69,30.0,12.0,218589.11,0.9312485,0.70453554,23.999607,0.9654407,128995.0,2542735.9
1929,432129.6,2012156.8,168.07915,194219.69,30.0,12.0,220245.8,0.9312485,0.70453554,23.999615,0.9654407,130151.38,2556773.67
1930,435196.22,2022521.2,168.07915,195332.61,30.0,12.0,221785.4,0.9312485,0.70453554,23.999622,0.9654407,131338.95,2570978.16
1931,438197.06,2032408.8,168.07915,196405.81,30.0,12.0,223182.81,0.9312485,0.70453554,23.99963,0.9654407,132562.02,2584559.44
1932,440956.3,2041814.2,168.07915,197404.25,30.1,12.0,224495.47,0.9312485,0.70453554,23.999634,0.9654407,133708.06,2597421.9800000004
1933,443601.3,2050864.1,168.07915,198367.4,30.2,12.0,225729.06,0.9312485,0.70453554,23.999638,0.9654407,134877.52,2609838.08
1934,446176.62,2059521.6,168.07915,199288.16,30.3,12.0,226918.69,0.9312485,0.70453554,23.999641,0.9654407,136082.9,2621811.35
1935,448380.03,2065642.1,168.07915,200036.64,30.4,12.0,228027.3,0.9312485,0.70453554,23.99965,0.9654407,137335.02,2631041.06
1936,450335.72,2070353.2,168.07915,200621.06,30.5,12.0,229150.4,0.9312485,0.70453554,23.999659,0.9654407,138678.98,2638803.6399999997
1937,452707.56,2077978.1,168.07915,201410.69,30.6,12.0,230354.56,0.9312485,0.70453554,23.99967,0.9654407,140138.81,2649882.16
1938,453944.56,2081844.9,168.07915,201810.94,30.6,12.0,231122.52,0.9312485,0.70453554,23.999672,0.9654407,141181.73,2655960.09
1939,454948.06,2085882.6,168.07915,202241.4,30.6,12.0,231871.36,0.9312485,0.70453554,23.999676,0.9654407,142372.3,2662367.6599999997
1940,455912.72,2089836.6,168.07915,202669.78,30.6,12.0,232627.69,0.9312485,0.70453554,23.99969,0.9654407,143767.02,2668901.09
1941,456547.84,2092337.6,168.07915,202946.2,30.6,12.0,233215.48,0.9312485,0.70453554,24.00314,0.9654407,144070.28,2672569.56
1942,457009.1,2094126.5,168.07915,203146.45,30.6,12.0,233679.25,0.9312485,0.70453554,24.009182,0.9654407,144341.77,2675293.97
1943,457562.97,2096736.0,168.07915,203429.47,30.6,12.0,234138.56,0.9312485,0.70453554,24.015652,0.9654407,144555.42,2678859.45
1944,443328.38,2025452.9,168.07915,196327.14,30.683332,12.0,225562.75,0.82777643,0.62625384,24.001616,0.5081267,124477.33,2571820.12
1945,441065.34,2023865.6,168.07915,196153.94,30.766666,12.0,225748.14,0.82777643,0.62625384,23.999557,0.5081267,122191.945,2567959.625
1946,440357.75,2020381.5,168.07915,195877.72,30.85,12.0,225449.9,0.82777643,0.62625384,23.999374,0.5081267,121088.88,2562798.0
1947,438380.94,2009367.2,168.07915,194925.3,30.933332,12.0,224208.66,0.82777643,0.62625384,23.999445,0.5081267,119755.164,2548256.324
1948,436580.06,2000233.0,168.07915,194088.12,31.016666,12.0,223263.81,0.82777643,0.62625384,23.999529,0.5081267,118885.32,2536470.25
1949,435401.1,1994339.6,168.07915,193523.52,31.1,12.0,222751.98,0.82777643,0.62625384,23.99959,0.5081267,118366.78,2528981.88
1950,446643.53,2056951.4,168.07915,199798.03,31.1,12.0,230450.7,0.9312485,0.70453554,23.999973,0.9654407,134063.28,2621263.4099999997
1951,445861.28,2049643.9,168.07915,199070.14,31.1,12.0,229677.48,0.9312485,0.70453554,23.999994,0.9654407,135497.69,2613889.21
1952,444805.28,2050799.8,168.07915,199146.19,31.1,12.0,230128.23,0.9312485,0.70453554,23.999918,0.9654407,137667.16,2617741.3800000004
1953,444913.94,2058241.6,168.07915,199809.75,31.1,12.0,231484.8,0.9312485,0.70453554,24.001442,0.9654407,139412.11,2628948.26
1954,444649.56,2063336.1,168.07915,200267.2,31.1,12.0,232554.31,0.9312485,0.70453554,24.005997,0.9654407,139745.06,2635902.6700000004
1955,443348.28,2062840.1,168.07915,200194.81,31.1,12.0,232940.56,0.9312485,0.70453554,24.010792,0.9654407,139713.05,2635688.52
1956,445544.25,2073113.9,168.07915,201196.02,31.2,12.0,234385.39,0.9312485,0.70453554,24.018404,0.9654407,140463.3,2649158.61
1957,448567.4,2083196.4,168.07915,202151.36,31.3,12.0,235751.88,0.9312485,0.70453554,24.028269,0.9654407,141143.22,2662242.86
1958,452062.78,2095383.4,168.07915,203306.95,31.4,12.0,237277.98,0.9312485,0.70453554,24.038885,0.9654407,141837.44,2677805.77
1959,455571.12,2107139.0,168.07915,204415.11,31.5,12.0,238659.08,0.9312485,0.70453554,24.049538,0.9654407,142555.03,2692768.2199999997
1960,459144.1,2119212.5,168.07915,205544.78,31.6,12.0,239988.6,0.9312485,0.70453554,24.060202,0.9654407,143285.97,2708031.85
1961,462760.53,2131413.2,168.07915,206682.62,31.7,12.0,241241.11,0.9312485,0.70453554,24.070984,0.9654407,144023.44,2723360.37
1962,464110.66,2136397.8,168.07915,207116.56,31.6,12.0,241643.83,0.9312485,0.70453554,24.079033,0.9654407,144202.25,2729360.44
1963,464844.12,2140848.5,168.07915,207513.0,31.5,12.0,241897.27,0.9312485,0.70453554,24.084476,0.9654407,144323.14,2734581.91
1964,465215.0,2143707.5,168.07915,207800.4,31.4,12.0,241908.31,0.9312485,0.70453554,24.088627,0.9654407,144375.62,2737791.83
1965,465685.9,2147376.2,168.07915,208309.62,31.3,12.0,242085.33,0.9312485,0.70453554,24.092318,0.9654407,144377.16,2742148.3100000005
1966,465666.22,2147725.5,168.07915,208646.7,31.2,12.0,242162.42,0.9312485,0.70453554,24.095758,0.9654407,144346.42,2742881.04
1967,465481.34,2147815.5,168.07915,208634.83,31.1,12.0,242218.0,0.9312485,0.70453554,24.098953,0.9654407,144295.08,2742963.41
1968,465654.94,2149111.8,168.07915,208737.17,31.1,12.0,242479.78,0.9312485,0.70453554,24.102373,0.9654407,144324.89,2744653.6399999997
1969,465876.94,2150641.5,168.07915,208873.98,31.1,12.0,242224.47,0.9312485,0.70453554,24.106049,0.9654407,144352.62,2746092.5700000003
1970,466152.97,2152372.2,168.07915,209041.7,31.1,12.0,242069.9,0.9312485,0.70453554,24.109821,0.9654407,144382.02,2747865.8200000003
1971,466563.1,2154790.2,168.07915,209273.73,31.1,12.0,242070.1,0.9312485,0.70453554,24.11359,0.9654407,144412.78,2750546.81
1972,467112.62,2157914.5,168.07915,209557.0,31.1,12.0,242167.84,0.9312485,0.70453554,24.117346,0.9654407,144444.0,2754083.34
1973,467568.34,2160366.0,168.07915,209773.22,31.1,12.0,242164.45,0.9312485,0.70453554,24.121092,0.9654407,144475.3,2756778.97
1974,419131.38,1902751.9,168.07915,182196.53,31.016666,12.0,209590.45,0.51736027,0.39140865,24.011213,0.30487603,99706.52,2394245.4
1975,404516.22,1850585.5,168.07915,178852.42,30.933332,12.0,207659.33,0.51736027,0.39140865,24.000132,0.30487603,91691.94,2328789.19
1976,401428.28,1839735.8,168.07915,177576.9,30.85,12.0,205294.69,0.51736027,0.39140865,23.99928,0.30487603,93042.766,2315650.156
1977,393788.6,1794188.8,168.07915,173530.77,30.766666,12.0,200209.53,0.51736027,0.39140865,23.999323,0.30487603,91243.69,2259172.79
1978,385967.38,1751602.6,168.07915,169563.81,30.683332,12.0,195237.7,0.51736027,0.39140865,23.999426,0.30487603,90126.61,2206530.72
1979,379634.9,1717920.6,168.07915,166372.73,30.6,12.0,191353.88,0.51736027,0.39140865,23.999508,0.30487603,89294.984,2164942.194
1980,354400.12,1564586.6,168.07915,151265.75,30.4,12.0,174989.28,0.41388822,0.2348452,23.929655,0.10162534,77944.484,1968786.114
1981,345913.25,1532897.4,168.07915,148254.81,30.2,12.0,171610.17,0.41388822,0.2348452,23.855415,0.10162534,76866.02,1929628.4
1982,339423.78,1498547.8,168.07915,144978.25,30.0,12.0,167794.45,0.41388822,0.2348452,23.815271,0.10162534,75781.6,1887102.1
1983,333416.44,1467173.8,168.07915,142043.81,29.8,12.0,164102.98,0.41388822,0.2348452,23.80229,0.10162534,74794.34,1848114.9300000002
1984,327603.66,1436413.0,168.07915,139128.3,29.6,12.0,160483.42,0.41388822,0.2348452,23.798061,0.10162534,73903.14,1809927.8599999999
